,year,quarter,count,company_code,pub_code
22,2000,3,0,moveit,sfcordesp
23,2000,4,0,moveit,sfcordesp
24,2001,1,0,moveit,sfcordesp
25,2001,2,0,moveit,sfcordesp
26,2001,3,0,moveit,sfcordesp
27,2001,4,0,moveit,sfcordesp
28,2002,1,0,moveit,sfcordesp
29,2002,2,0,moveit,sfcordesp
30,2002,3,0,moveit,sfcordesp
31,2002,4,0,moveit,sfcordesp
32,2003,1,0,moveit,sfcordesp
33,2003,2,0,moveit,sfcordesp
34,2003,3,0,moveit,sfcordesp
35,2003,4,0,moveit,sfcordesp
36,2004,1,0,moveit,sfcordesp
37,2004,2,0,moveit,sfcordesp
38,2004,3,0,moveit,sfcordesp
39,2004,4,0,moveit,sfcordesp
40,2005,1,0,moveit,sfcordesp
41,2005,2,0,moveit,sfcordesp
42,2005,3,0,moveit,sfcordesp
43,2005,4,0,moveit,sfcordesp
44,2006,1,0,moveit,sfcordesp
45,2006,2,0,moveit,sfcordesp
46,2006,3,0,moveit,sfcordesp
47,2006,4,0,moveit,sfcordesp
48,2007,1,0,moveit,sfcordesp
49,2007,2,0,moveit,sfcordesp
50,2007,3,0,moveit,sfcordesp
51,2007,4,0,moveit,sfcordesp
52,2008,1,0,moveit,sfcordesp
53,2008,2,0,moveit,sfcordesp
54,2008,3,0,moveit,sfcordesp
55,2008,4,0,moveit,sfcordesp
56,2009,1,0,moveit,sfcordesp
57,2009,2,0,moveit,sfcordesp
58,2009,3,0,moveit,sfcordesp
59,2009,4,0,moveit,sfcordesp
60,2010,1,0,moveit,sfcordesp
61,2010,2,0,moveit,sfcordesp
62,2010,3,0,moveit,sfcordesp
63,2010,4,0,moveit,sfcordesp
64,2011,1,0,moveit,sfcordesp
65,2011,2,0,moveit,sfcordesp
66,2011,3,0,moveit,sfcordesp
67,2011,4,0,moveit,sfcordesp
68,2012,1,0,moveit,sfcordesp
69,2012,2,0,moveit,sfcordesp
70,2012,3,0,moveit,sfcordesp
71,2012,4,0,moveit,sfcordesp
72,2013,1,0,moveit,sfcordesp
73,2013,2,0,moveit,sfcordesp
74,2013,3,0,moveit,sfcordesp
75,2013,4,0,moveit,sfcordesp
76,2014,1,0,moveit,sfcordesp
77,2014,2,0,moveit,sfcordesp
78,2014,3,0,moveit,sfcordesp
79,2014,4,0,moveit,sfcordesp
80,2015,1,0,moveit,sfcordesp
81,2015,2,0,moveit,sfcordesp
82,2015,3,0,moveit,sfcordesp
83,2015,4,0,moveit,sfcordesp
84,2016,1,0,moveit,sfcordesp
85,2016,2,0,moveit,sfcordesp
86,2016,3,0,moveit,sfcordesp
87,2016,4,0,moveit,sfcordesp
88,2017,1,0,moveit,sfcordesp
89,2017,2,0,moveit,sfcordesp
90,2017,3,0,moveit,sfcordesp
91,2017,4,0,moveit,sfcordesp
92,2018,1,0,moveit,sfcordesp
93,2018,2,0,moveit,sfcordesp
94,2018,3,0,moveit,sfcordesp
95,2018,4,0,moveit,sfcordesp
96,2019,1,0,moveit,sfcordesp
97,2019,2,0,moveit,sfcordesp
98,2019,3,0,moveit,sfcordesp
99,2019,4,0,moveit,sfcordesp
100,2020,1,0,moveit,sfcordesp
101,2020,2,0,moveit,sfcordesp
0,1995,1,0,moveit,sfelpaisp
1,1995,2,0,moveit,sfelpaisp
2,1995,3,0,moveit,sfelpaisp
3,1995,4,0,moveit,sfelpaisp
4,1996,1,0,moveit,sfelpaisp
5,1996,2,0,moveit,sfelpaisp
6,1996,3,0,moveit,sfelpaisp
7,1996,4,0,moveit,sfelpaisp
8,1997,1,0,moveit,sfelpaisp
9,1997,2,0,moveit,sfelpaisp
10,1997,3,0,moveit,sfelpaisp
11,1997,4,0,moveit,sfelpaisp
12,1998,1,0,moveit,sfelpaisp
13,1998,2,0,moveit,sfelpaisp
14,1998,3,0,moveit,sfelpaisp
15,1998,4,0,moveit,sfelpaisp
