,year,quarter,count,company_code,pub_code
3,1997,4,0,tessra,sfnyt
0,1998,1,0,tessra,sfnyt
1,1998,2,0,tessra,sfnyt
2,1998,3,0,tessra,sfnyt
3,1998,4,0,tessra,sfnyt
0,1999,1,0,tessra,sfnyt
1,1999,2,0,tessra,sfnyt
2,1999,3,0,tessra,sfnyt
3,1999,4,0,tessra,sfnyt
0,2000,1,0,tessra,sfnyt
1,2000,2,0,tessra,sfnyt
2,2000,3,0,tessra,sfnyt
3,2000,4,0,tessra,sfnyt
0,2001,1,0,tessra,sfnyt
1,2001,2,0,tessra,sfnyt
2,2001,3,0,tessra,sfnyt
3,2001,4,0,tessra,sfnyt
0,2002,1,0,tessra,sfnyt
1,2002,2,0,tessra,sfnyt
2,2002,3,0,tessra,sfnyt
3,2002,4,0,tessra,sfnyt
0,2003,1,0,tessra,sfnyt
1,2003,2,0,tessra,sfnyt
2,2003,3,0,tessra,sfnyt
3,2003,4,0,tessra,sfnyt
0,2004,1,0,tessra,sfnyt
1,2004,2,0,tessra,sfnyt
2,2004,3,0,tessra,sfnyt
3,2004,4,0,tessra,sfnyt
0,2005,1,0,tessra,sfnyt
1,2005,2,0,tessra,sfnyt
2,2005,3,0,tessra,sfnyt
3,2005,4,0,tessra,sfnyt
0,2006,1,0,tessra,sfnyt
1,2006,2,0,tessra,sfnyt
2,2006,3,0,tessra,sfnyt
3,2006,4,0,tessra,sfnyt
0,2007,1,0,tessra,sfnyt
1,2007,2,0,tessra,sfnyt
2,2007,3,0,tessra,sfnyt
3,2007,4,0,tessra,sfnyt
0,2008,1,0,tessra,sfnyt
1,2008,2,0,tessra,sfnyt
2,2008,3,0,tessra,sfnyt
3,2008,4,0,tessra,sfnyt
0,2009,1,0,tessra,sfnyt
1,2009,2,0,tessra,sfnyt
2,2009,3,2,tessra,sfnyt
3,2009,4,0,tessra,sfnyt
0,2010,1,0,tessra,sfnyt
1,2010,2,0,tessra,sfnyt
2,2010,3,0,tessra,sfnyt
3,2010,4,0,tessra,sfnyt
0,2011,1,0,tessra,sfnyt
1,2011,2,0,tessra,sfnyt
2,2011,3,0,tessra,sfnyt
3,2011,4,0,tessra,sfnyt
0,2012,1,0,tessra,sfnyt
1,2012,2,0,tessra,sfnyt
2,2012,3,0,tessra,sfnyt
3,2012,4,0,tessra,sfnyt
0,2013,1,0,tessra,sfnyt
1,2013,2,0,tessra,sfnyt
2,2013,3,0,tessra,sfnyt
3,2013,4,0,tessra,sfnyt
0,2014,1,0,tessra,sfnyt
1,2014,2,0,tessra,sfnyt
2,2014,3,0,tessra,sfnyt
3,2014,4,0,tessra,sfnyt
0,2015,1,0,tessra,sfnyt
1,2015,2,0,tessra,sfnyt
2,2015,3,0,tessra,sfnyt
3,2015,4,0,tessra,sfnyt
0,2016,1,0,tessra,sfnyt
1,2016,2,0,tessra,sfnyt
2,2016,3,0,tessra,sfnyt
3,2016,4,0,tessra,sfnyt
0,2017,1,0,tessra,sfnyt
1,2017,2,0,tessra,sfnyt
2,2017,3,0,tessra,sfnyt
3,2017,4,0,tessra,sfnyt
0,2018,1,0,tessra,sfnyt
1,2018,2,0,tessra,sfnyt
2,2018,3,0,tessra,sfnyt
3,2018,4,0,tessra,sfnyt
0,2019,1,0,tessra,sfnyt
1,2019,2,0,tessra,sfnyt
2,2019,3,0,tessra,sfnyt
3,2019,4,0,tessra,sfnyt
0,2020,1,0,tessra,sfnyt
1,2020,2,0,tessra,sfnyt
0,1995,1,0,tessra,sfglob
1,1995,2,0,tessra,sfglob
2,1995,3,0,tessra,sfglob
3,1995,4,0,tessra,sfglob
4,1996,1,0,tessra,sfglob
5,1996,2,0,tessra,sfglob
6,1996,3,0,tessra,sfglob
7,1996,4,0,tessra,sfglob
8,1997,1,0,tessra,sfglob
9,1997,2,0,tessra,sfglob
10,1997,3,0,tessra,sfglob
11,1997,4,0,tessra,sfglob
12,1998,1,0,tessra,sfglob
13,1998,2,0,tessra,sfglob
14,1998,3,0,tessra,sfglob
15,1998,4,0,tessra,sfglob
16,1999,1,0,tessra,sfglob
17,1999,2,0,tessra,sfglob
18,1999,3,0,tessra,sfglob
19,1999,4,0,tessra,sfglob
20,2000,1,0,tessra,sfglob
21,2000,2,0,tessra,sfglob
22,2000,3,0,tessra,sfglob
23,2000,4,0,tessra,sfglob
24,2001,1,0,tessra,sfglob
25,2001,2,0,tessra,sfglob
26,2001,3,0,tessra,sfglob
27,2001,4,0,tessra,sfglob
28,2002,1,0,tessra,sfglob
29,2002,2,0,tessra,sfglob
30,2002,3,0,tessra,sfglob
31,2002,4,0,tessra,sfglob
32,2003,1,0,tessra,sfglob
33,2003,2,0,tessra,sfglob
34,2003,3,0,tessra,sfglob
35,2003,4,0,tessra,sfglob
36,2004,1,0,tessra,sfglob
37,2004,2,0,tessra,sfglob
38,2004,3,0,tessra,sfglob
39,2004,4,0,tessra,sfglob
40,2005,1,0,tessra,sfglob
41,2005,2,0,tessra,sfglob
42,2005,3,0,tessra,sfglob
43,2005,4,0,tessra,sfglob
44,2006,1,0,tessra,sfglob
45,2006,2,0,tessra,sfglob
46,2006,3,0,tessra,sfglob
47,2006,4,0,tessra,sfglob
48,2007,1,0,tessra,sfglob
49,2007,2,0,tessra,sfglob
50,2007,3,0,tessra,sfglob
51,2007,4,0,tessra,sfglob
52,2008,1,0,tessra,sfglob
53,2008,2,0,tessra,sfglob
54,2008,3,0,tessra,sfglob
55,2008,4,0,tessra,sfglob
56,2009,1,0,tessra,sfglob
57,2009,2,0,tessra,sfglob
58,2009,3,0,tessra,sfglob
59,2009,4,0,tessra,sfglob
60,2010,1,0,tessra,sfglob
61,2010,2,0,tessra,sfglob
62,2010,3,0,tessra,sfglob
63,2010,4,0,tessra,sfglob
64,2011,1,0,tessra,sfglob
65,2011,2,0,tessra,sfglob
66,2011,3,0,tessra,sfglob
67,2011,4,0,tessra,sfglob
68,2012,1,0,tessra,sfglob
69,2012,2,0,tessra,sfglob
70,2012,3,0,tessra,sfglob
71,2012,4,0,tessra,sfglob
72,2013,1,0,tessra,sfglob
73,2013,2,0,tessra,sfglob
74,2013,3,0,tessra,sfglob
75,2013,4,0,tessra,sfglob
76,2014,1,0,tessra,sfglob
77,2014,2,0,tessra,sfglob
78,2014,3,0,tessra,sfglob
79,2014,4,0,tessra,sfglob
80,2015,1,0,tessra,sfglob
81,2015,2,0,tessra,sfglob
82,2015,3,0,tessra,sfglob
83,2015,4,0,tessra,sfglob
84,2016,1,0,tessra,sfglob
85,2016,2,0,tessra,sfglob
86,2016,3,0,tessra,sfglob
87,2016,4,0,tessra,sfglob
88,2017,1,0,tessra,sfglob
89,2017,2,0,tessra,sfglob
90,2017,3,0,tessra,sfglob
91,2017,4,0,tessra,sfglob
92,2018,1,0,tessra,sfglob
93,2018,2,0,tessra,sfglob
94,2018,3,0,tessra,sfglob
95,2018,4,0,tessra,sfglob
96,2019,1,0,tessra,sfglob
97,2019,2,0,tessra,sfglob
98,2019,3,0,tessra,sfglob
99,2019,4,0,tessra,sfglob
100,2020,1,0,tessra,sfglob
101,2020,2,0,tessra,sfglob
0,1995,1,0,tessra,sfftftp
1,1995,2,0,tessra,sfftftp
2,1995,3,0,tessra,sfftftp
3,1995,4,0,tessra,sfftftp
4,1996,1,0,tessra,sfftftp
5,1996,2,0,tessra,sfftftp
6,1996,3,0,tessra,sfftftp
7,1996,4,0,tessra,sfftftp
8,1997,1,0,tessra,sfftftp
9,1997,2,0,tessra,sfftftp
10,1997,3,0,tessra,sfftftp
11,1997,4,0,tessra,sfftftp
12,1998,1,0,tessra,sfftftp
13,1998,2,0,tessra,sfftftp
14,1998,3,0,tessra,sfftftp
15,1998,4,0,tessra,sfftftp
16,1999,1,0,tessra,sfftftp
17,1999,2,0,tessra,sfftftp
18,1999,3,0,tessra,sfftftp
19,1999,4,0,tessra,sfftftp
20,2000,1,0,tessra,sfftftp
21,2000,2,0,tessra,sfftftp
22,2000,3,0,tessra,sfftftp
23,2000,4,0,tessra,sfftftp
24,2001,1,0,tessra,sfftftp
25,2001,2,0,tessra,sfftftp
26,2001,3,0,tessra,sfftftp
27,2001,4,0,tessra,sfftftp
28,2002,1,0,tessra,sfftftp
29,2002,2,0,tessra,sfftftp
30,2002,3,0,tessra,sfftftp
31,2002,4,0,tessra,sfftftp
32,2003,1,0,tessra,sfftftp
33,2003,2,0,tessra,sfftftp
34,2003,3,0,tessra,sfftftp
35,2003,4,0,tessra,sfftftp
36,2004,1,0,tessra,sfftftp
37,2004,2,0,tessra,sfftftp
38,2004,3,0,tessra,sfftftp
39,2004,4,0,tessra,sfftftp
40,2005,1,0,tessra,sfftftp
41,2005,2,0,tessra,sfftftp
42,2005,3,0,tessra,sfftftp
43,2005,4,0,tessra,sfftftp
44,2006,1,0,tessra,sfftftp
45,2006,2,0,tessra,sfftftp
46,2006,3,0,tessra,sfftftp
47,2006,4,0,tessra,sfftftp
48,2007,1,0,tessra,sfftftp
49,2007,2,0,tessra,sfftftp
50,2007,3,0,tessra,sfftftp
51,2007,4,0,tessra,sfftftp
52,2008,1,0,tessra,sfftftp
53,2008,2,0,tessra,sfftftp
54,2008,3,0,tessra,sfftftp
55,2008,4,0,tessra,sfftftp
56,2009,1,0,tessra,sfftftp
57,2009,2,0,tessra,sfftftp
58,2009,3,0,tessra,sfftftp
59,2009,4,0,tessra,sfftftp
60,2010,1,0,tessra,sfftftp
61,2010,2,0,tessra,sfftftp
62,2010,3,0,tessra,sfftftp
63,2010,4,0,tessra,sfftftp
64,2011,1,0,tessra,sfftftp
65,2011,2,0,tessra,sfftftp
66,2011,3,0,tessra,sfftftp
67,2011,4,0,tessra,sfftftp
68,2012,1,0,tessra,sfftftp
69,2012,2,0,tessra,sfftftp
70,2012,3,0,tessra,sfftftp
71,2012,4,0,tessra,sfftftp
72,2013,1,0,tessra,sfftftp
73,2013,2,0,tessra,sfftftp
74,2013,3,0,tessra,sfftftp
75,2013,4,0,tessra,sfftftp
76,2014,1,0,tessra,sfftftp
77,2014,2,0,tessra,sfftftp
78,2014,3,0,tessra,sfftftp
79,2014,4,0,tessra,sfftftp
80,2015,1,0,tessra,sfftftp
81,2015,2,0,tessra,sfftftp
82,2015,3,0,tessra,sfftftp
83,2015,4,0,tessra,sfftftp
84,2016,1,0,tessra,sfftftp
85,2016,2,0,tessra,sfftftp
86,2016,3,0,tessra,sfftftp
87,2016,4,0,tessra,sfftftp
88,2017,1,0,tessra,sfftftp
89,2017,2,0,tessra,sfftftp
90,2017,3,0,tessra,sfftftp
91,2017,4,0,tessra,sfftftp
92,2018,1,0,tessra,sfftftp
93,2018,2,0,tessra,sfftftp
94,2018,3,0,tessra,sfftftp
95,2018,4,0,tessra,sfftftp
96,2019,1,0,tessra,sfftftp
97,2019,2,0,tessra,sfftftp
98,2019,3,0,tessra,sfftftp
99,2019,4,0,tessra,sfftftp
100,2020,1,0,tessra,sfftftp
101,2020,2,0,tessra,sfftftp
0,1995,1,0,tessra,sfsddzp
1,1995,2,0,tessra,sfsddzp
2,1995,3,0,tessra,sfsddzp
3,1995,4,0,tessra,sfsddzp
4,1996,1,0,tessra,sfsddzp
5,1996,2,0,tessra,sfsddzp
6,1996,3,0,tessra,sfsddzp
7,1996,4,0,tessra,sfsddzp
8,1997,1,0,tessra,sfsddzp
9,1997,2,0,tessra,sfsddzp
10,1997,3,0,tessra,sfsddzp
11,1997,4,0,tessra,sfsddzp
12,1998,1,0,tessra,sfsddzp
13,1998,2,0,tessra,sfsddzp
14,1998,3,0,tessra,sfsddzp
15,1998,4,0,tessra,sfsddzp
16,1999,1,0,tessra,sfsddzp
17,1999,2,0,tessra,sfsddzp
18,1999,3,0,tessra,sfsddzp
19,1999,4,0,tessra,sfsddzp
20,2000,1,0,tessra,sfsddzp
21,2000,2,0,tessra,sfsddzp
22,2000,3,0,tessra,sfsddzp
23,2000,4,0,tessra,sfsddzp
24,2001,1,0,tessra,sfsddzp
25,2001,2,0,tessra,sfsddzp
26,2001,3,0,tessra,sfsddzp
27,2001,4,0,tessra,sfsddzp
28,2002,1,0,tessra,sfsddzp
29,2002,2,0,tessra,sfsddzp
30,2002,3,0,tessra,sfsddzp
31,2002,4,0,tessra,sfsddzp
32,2003,1,0,tessra,sfsddzp
33,2003,2,0,tessra,sfsddzp
34,2003,3,0,tessra,sfsddzp
35,2003,4,0,tessra,sfsddzp
36,2004,1,0,tessra,sfsddzp
37,2004,2,0,tessra,sfsddzp
38,2004,3,0,tessra,sfsddzp
39,2004,4,0,tessra,sfsddzp
40,2005,1,0,tessra,sfsddzp
41,2005,2,0,tessra,sfsddzp
42,2005,3,0,tessra,sfsddzp
43,2005,4,0,tessra,sfsddzp
44,2006,1,0,tessra,sfsddzp
45,2006,2,0,tessra,sfsddzp
46,2006,3,0,tessra,sfsddzp
47,2006,4,0,tessra,sfsddzp
48,2007,1,0,tessra,sfsddzp
49,2007,2,0,tessra,sfsddzp
50,2007,3,0,tessra,sfsddzp
51,2007,4,0,tessra,sfsddzp
52,2008,1,0,tessra,sfsddzp
53,2008,2,0,tessra,sfsddzp
54,2008,3,0,tessra,sfsddzp
55,2008,4,0,tessra,sfsddzp
56,2009,1,0,tessra,sfsddzp
57,2009,2,0,tessra,sfsddzp
58,2009,3,0,tessra,sfsddzp
59,2009,4,0,tessra,sfsddzp
60,2010,1,0,tessra,sfsddzp
61,2010,2,0,tessra,sfsddzp
62,2010,3,0,tessra,sfsddzp
63,2010,4,0,tessra,sfsddzp
64,2011,1,0,tessra,sfsddzp
65,2011,2,0,tessra,sfsddzp
66,2011,3,0,tessra,sfsddzp
67,2011,4,0,tessra,sfsddzp
68,2012,1,0,tessra,sfsddzp
69,2012,2,0,tessra,sfsddzp
70,2012,3,0,tessra,sfsddzp
71,2012,4,0,tessra,sfsddzp
72,2013,1,0,tessra,sfsddzp
73,2013,2,0,tessra,sfsddzp
74,2013,3,0,tessra,sfsddzp
75,2013,4,0,tessra,sfsddzp
76,2014,1,0,tessra,sfsddzp
77,2014,2,0,tessra,sfsddzp
78,2014,3,0,tessra,sfsddzp
79,2014,4,0,tessra,sfsddzp
80,2015,1,0,tessra,sfsddzp
81,2015,2,0,tessra,sfsddzp
82,2015,3,0,tessra,sfsddzp
83,2015,4,0,tessra,sfsddzp
84,2016,1,0,tessra,sfsddzp
85,2016,2,0,tessra,sfsddzp
86,2016,3,0,tessra,sfsddzp
87,2016,4,0,tessra,sfsddzp
88,2017,1,0,tessra,sfsddzp
89,2017,2,0,tessra,sfsddzp
90,2017,3,0,tessra,sfsddzp
91,2017,4,0,tessra,sfsddzp
92,2018,1,0,tessra,sfsddzp
93,2018,2,0,tessra,sfsddzp
94,2018,3,0,tessra,sfsddzp
95,2018,4,0,tessra,sfsddzp
96,2019,1,0,tessra,sfsddzp
97,2019,2,0,tessra,sfsddzp
98,2019,3,0,tessra,sfsddzp
99,2019,4,0,tessra,sfsddzp
100,2020,1,0,tessra,sfsddzp
101,2020,2,0,tessra,sfsddzp
0,1995,1,0,tessra,sfcordesp
1,1995,2,0,tessra,sfcordesp
2,1995,3,0,tessra,sfcordesp
3,1995,4,0,tessra,sfcordesp
4,1996,1,0,tessra,sfcordesp
5,1996,2,0,tessra,sfcordesp
6,1996,3,0,tessra,sfcordesp
7,1996,4,0,tessra,sfcordesp
8,1997,1,0,tessra,sfcordesp
9,1997,2,0,tessra,sfcordesp
10,1997,3,0,tessra,sfcordesp
11,1997,4,0,tessra,sfcordesp
12,1998,1,0,tessra,sfcordesp
13,1998,2,0,tessra,sfcordesp
14,1998,3,0,tessra,sfcordesp
15,1998,4,0,tessra,sfcordesp
16,1999,1,0,tessra,sfcordesp
17,1999,2,0,tessra,sfcordesp
18,1999,3,0,tessra,sfcordesp
19,1999,4,0,tessra,sfcordesp
20,2000,1,0,tessra,sfcordesp
21,2000,2,0,tessra,sfcordesp
22,2000,3,0,tessra,sfcordesp
23,2000,4,0,tessra,sfcordesp
24,2001,1,0,tessra,sfcordesp
25,2001,2,0,tessra,sfcordesp
26,2001,3,0,tessra,sfcordesp
27,2001,4,0,tessra,sfcordesp
28,2002,1,0,tessra,sfcordesp
29,2002,2,0,tessra,sfcordesp
30,2002,3,0,tessra,sfcordesp
31,2002,4,0,tessra,sfcordesp
32,2003,1,0,tessra,sfcordesp
33,2003,2,0,tessra,sfcordesp
34,2003,3,0,tessra,sfcordesp
35,2003,4,0,tessra,sfcordesp
36,2004,1,0,tessra,sfcordesp
37,2004,2,0,tessra,sfcordesp
38,2004,3,0,tessra,sfcordesp
39,2004,4,0,tessra,sfcordesp
40,2005,1,0,tessra,sfcordesp
41,2005,2,0,tessra,sfcordesp
42,2005,3,0,tessra,sfcordesp
43,2005,4,0,tessra,sfcordesp
44,2006,1,0,tessra,sfcordesp
45,2006,2,0,tessra,sfcordesp
46,2006,3,0,tessra,sfcordesp
47,2006,4,0,tessra,sfcordesp
48,2007,1,0,tessra,sfcordesp
49,2007,2,0,tessra,sfcordesp
50,2007,3,0,tessra,sfcordesp
51,2007,4,0,tessra,sfcordesp
52,2008,1,0,tessra,sfcordesp
53,2008,2,0,tessra,sfcordesp
54,2008,3,0,tessra,sfcordesp
55,2008,4,0,tessra,sfcordesp
56,2009,1,0,tessra,sfcordesp
57,2009,2,0,tessra,sfcordesp
58,2009,3,0,tessra,sfcordesp
59,2009,4,0,tessra,sfcordesp
60,2010,1,0,tessra,sfcordesp
61,2010,2,0,tessra,sfcordesp
62,2010,3,0,tessra,sfcordesp
63,2010,4,0,tessra,sfcordesp
64,2011,1,0,tessra,sfcordesp
65,2011,2,0,tessra,sfcordesp
66,2011,3,0,tessra,sfcordesp
67,2011,4,0,tessra,sfcordesp
68,2012,1,0,tessra,sfcordesp
69,2012,2,0,tessra,sfcordesp
70,2012,3,0,tessra,sfcordesp
71,2012,4,0,tessra,sfcordesp
72,2013,1,0,tessra,sfcordesp
73,2013,2,0,tessra,sfcordesp
74,2013,3,0,tessra,sfcordesp
75,2013,4,0,tessra,sfcordesp
76,2014,1,0,tessra,sfcordesp
77,2014,2,0,tessra,sfcordesp
78,2014,3,0,tessra,sfcordesp
79,2014,4,0,tessra,sfcordesp
80,2015,1,0,tessra,sfcordesp
81,2015,2,0,tessra,sfcordesp
82,2015,3,0,tessra,sfcordesp
83,2015,4,0,tessra,sfcordesp
84,2016,1,0,tessra,sfcordesp
85,2016,2,0,tessra,sfcordesp
86,2016,3,0,tessra,sfcordesp
87,2016,4,0,tessra,sfcordesp
88,2017,1,0,tessra,sfcordesp
89,2017,2,0,tessra,sfcordesp
90,2017,3,0,tessra,sfcordesp
91,2017,4,0,tessra,sfcordesp
92,2018,1,0,tessra,sfcordesp
93,2018,2,0,tessra,sfcordesp
94,2018,3,0,tessra,sfcordesp
95,2018,4,0,tessra,sfcordesp
96,2019,1,0,tessra,sfcordesp
97,2019,2,0,tessra,sfcordesp
98,2019,3,0,tessra,sfcordesp
99,2019,4,0,tessra,sfcordesp
100,2020,1,0,tessra,sfcordesp
101,2020,2,0,tessra,sfcordesp
0,1995,1,0,tessra,sfelpaisp
1,1995,2,0,tessra,sfelpaisp
2,1995,3,0,tessra,sfelpaisp
3,1995,4,0,tessra,sfelpaisp
4,1996,1,0,tessra,sfelpaisp
5,1996,2,0,tessra,sfelpaisp
6,1996,3,0,tessra,sfelpaisp
7,1996,4,0,tessra,sfelpaisp
8,1997,1,0,tessra,sfelpaisp
9,1997,2,0,tessra,sfelpaisp
10,1997,3,0,tessra,sfelpaisp
11,1997,4,0,tessra,sfelpaisp
12,1998,1,0,tessra,sfelpaisp
13,1998,2,0,tessra,sfelpaisp
14,1998,3,0,tessra,sfelpaisp
15,1998,4,0,tessra,sfelpaisp
16,1999,1,0,tessra,sfelpaisp
17,1999,2,0,tessra,sfelpaisp
