,year,quarter,count,company_code,pub_code
17,1999,2,0,jowass,sfsddzp
18,1999,3,0,jowass,sfsddzp
19,1999,4,0,jowass,sfsddzp
20,2000,1,0,jowass,sfsddzp
21,2000,2,0,jowass,sfsddzp
22,2000,3,0,jowass,sfsddzp
23,2000,4,0,jowass,sfsddzp
24,2001,1,0,jowass,sfsddzp
25,2001,2,0,jowass,sfsddzp
26,2001,3,0,jowass,sfsddzp
27,2001,4,0,jowass,sfsddzp
28,2002,1,0,jowass,sfsddzp
29,2002,2,0,jowass,sfsddzp
30,2002,3,0,jowass,sfsddzp
31,2002,4,0,jowass,sfsddzp
32,2003,1,0,jowass,sfsddzp
33,2003,2,0,jowass,sfsddzp
34,2003,3,0,jowass,sfsddzp
35,2003,4,0,jowass,sfsddzp
36,2004,1,0,jowass,sfsddzp
37,2004,2,0,jowass,sfsddzp
38,2004,3,0,jowass,sfsddzp
39,2004,4,0,jowass,sfsddzp
40,2005,1,0,jowass,sfsddzp
41,2005,2,0,jowass,sfsddzp
42,2005,3,0,jowass,sfsddzp
43,2005,4,0,jowass,sfsddzp
44,2006,1,0,jowass,sfsddzp
45,2006,2,0,jowass,sfsddzp
46,2006,3,0,jowass,sfsddzp
47,2006,4,0,jowass,sfsddzp
48,2007,1,0,jowass,sfsddzp
49,2007,2,0,jowass,sfsddzp
50,2007,3,0,jowass,sfsddzp
51,2007,4,0,jowass,sfsddzp
52,2008,1,0,jowass,sfsddzp
53,2008,2,0,jowass,sfsddzp
54,2008,3,0,jowass,sfsddzp
55,2008,4,0,jowass,sfsddzp
56,2009,1,0,jowass,sfsddzp
57,2009,2,0,jowass,sfsddzp
58,2009,3,0,jowass,sfsddzp
59,2009,4,0,jowass,sfsddzp
60,2010,1,0,jowass,sfsddzp
61,2010,2,0,jowass,sfsddzp
62,2010,3,0,jowass,sfsddzp
63,2010,4,0,jowass,sfsddzp
64,2011,1,0,jowass,sfsddzp
65,2011,2,0,jowass,sfsddzp
66,2011,3,0,jowass,sfsddzp
67,2011,4,0,jowass,sfsddzp
68,2012,1,0,jowass,sfsddzp
69,2012,2,0,jowass,sfsddzp
70,2012,3,0,jowass,sfsddzp
71,2012,4,0,jowass,sfsddzp
72,2013,1,0,jowass,sfsddzp
73,2013,2,0,jowass,sfsddzp
74,2013,3,0,jowass,sfsddzp
75,2013,4,0,jowass,sfsddzp
76,2014,1,0,jowass,sfsddzp
77,2014,2,0,jowass,sfsddzp
78,2014,3,0,jowass,sfsddzp
79,2014,4,0,jowass,sfsddzp
80,2015,1,0,jowass,sfsddzp
81,2015,2,0,jowass,sfsddzp
82,2015,3,0,jowass,sfsddzp
83,2015,4,0,jowass,sfsddzp
84,2016,1,0,jowass,sfsddzp
85,2016,2,0,jowass,sfsddzp
86,2016,3,0,jowass,sfsddzp
87,2016,4,0,jowass,sfsddzp
88,2017,1,0,jowass,sfsddzp
89,2017,2,0,jowass,sfsddzp
90,2017,3,0,jowass,sfsddzp
91,2017,4,0,jowass,sfsddzp
92,2018,1,0,jowass,sfsddzp
93,2018,2,0,jowass,sfsddzp
94,2018,3,0,jowass,sfsddzp
95,2018,4,0,jowass,sfsddzp
96,2019,1,0,jowass,sfsddzp
97,2019,2,0,jowass,sfsddzp
98,2019,3,0,jowass,sfsddzp
99,2019,4,0,jowass,sfsddzp
100,2020,1,0,jowass,sfsddzp
101,2020,2,0,jowass,sfsddzp
0,1995,1,0,jowass,sfcordesp
1,1995,2,0,jowass,sfcordesp
2,1995,3,0,jowass,sfcordesp
3,1995,4,0,jowass,sfcordesp
4,1996,1,0,jowass,sfcordesp
5,1996,2,0,jowass,sfcordesp
6,1996,3,0,jowass,sfcordesp
7,1996,4,0,jowass,sfcordesp
8,1997,1,0,jowass,sfcordesp
9,1997,2,0,jowass,sfcordesp
