,year,quarter,count,company_code,pub_code
0,1995,1,0,yancem,sfusat
1,1995,2,0,yancem,sfusat
2,1995,3,0,yancem,sfusat
3,1995,4,0,yancem,sfusat
4,1996,1,0,yancem,sfusat
5,1996,2,0,yancem,sfusat
6,1996,3,0,yancem,sfusat
7,1996,4,0,yancem,sfusat
8,1997,1,0,yancem,sfusat
9,1997,2,0,yancem,sfusat
10,1997,3,0,yancem,sfusat
11,1997,4,0,yancem,sfusat
12,1998,1,0,yancem,sfusat
13,1998,2,0,yancem,sfusat
14,1998,3,0,yancem,sfusat
15,1998,4,0,yancem,sfusat
16,1999,1,0,yancem,sfusat
17,1999,2,0,yancem,sfusat
18,1999,3,0,yancem,sfusat
19,1999,4,0,yancem,sfusat
20,2000,1,0,yancem,sfusat
21,2000,2,0,yancem,sfusat
22,2000,3,0,yancem,sfusat
23,2000,4,0,yancem,sfusat
24,2001,1,0,yancem,sfusat
25,2001,2,0,yancem,sfusat
26,2001,3,0,yancem,sfusat
27,2001,4,0,yancem,sfusat
28,2002,1,0,yancem,sfusat
29,2002,2,0,yancem,sfusat
30,2002,3,0,yancem,sfusat
31,2002,4,0,yancem,sfusat
32,2003,1,0,yancem,sfusat
33,2003,2,0,yancem,sfusat
34,2003,3,0,yancem,sfusat
35,2003,4,0,yancem,sfusat
36,2004,1,0,yancem,sfusat
37,2004,2,0,yancem,sfusat
38,2004,3,0,yancem,sfusat
39,2004,4,0,yancem,sfusat
40,2005,1,0,yancem,sfusat
41,2005,2,0,yancem,sfusat
42,2005,3,0,yancem,sfusat
43,2005,4,0,yancem,sfusat
44,2006,1,0,yancem,sfusat
45,2006,2,0,yancem,sfusat
46,2006,3,0,yancem,sfusat
47,2006,4,0,yancem,sfusat
48,2007,1,0,yancem,sfusat
49,2007,2,0,yancem,sfusat
50,2007,3,0,yancem,sfusat
51,2007,4,0,yancem,sfusat
52,2008,1,0,yancem,sfusat
53,2008,2,0,yancem,sfusat
54,2008,3,0,yancem,sfusat
55,2008,4,0,yancem,sfusat
56,2009,1,0,yancem,sfusat
57,2009,2,0,yancem,sfusat
58,2009,3,0,yancem,sfusat
59,2009,4,0,yancem,sfusat
60,2010,1,0,yancem,sfusat
61,2010,2,0,yancem,sfusat
62,2010,3,0,yancem,sfusat
63,2010,4,0,yancem,sfusat
64,2011,1,0,yancem,sfusat
65,2011,2,0,yancem,sfusat
66,2011,3,0,yancem,sfusat
67,2011,4,0,yancem,sfusat
68,2012,1,0,yancem,sfusat
69,2012,2,0,yancem,sfusat
70,2012,3,0,yancem,sfusat
71,2012,4,0,yancem,sfusat
72,2013,1,0,yancem,sfusat
73,2013,2,0,yancem,sfusat
74,2013,3,0,yancem,sfusat
75,2013,4,0,yancem,sfusat
76,2014,1,0,yancem,sfusat
77,2014,2,0,yancem,sfusat
78,2014,3,0,yancem,sfusat
79,2014,4,0,yancem,sfusat
80,2015,1,0,yancem,sfusat
81,2015,2,0,yancem,sfusat
82,2015,3,0,yancem,sfusat
83,2015,4,0,yancem,sfusat
84,2016,1,0,yancem,sfusat
85,2016,2,0,yancem,sfusat
86,2016,3,0,yancem,sfusat
87,2016,4,0,yancem,sfusat
88,2017,1,0,yancem,sfusat
89,2017,2,0,yancem,sfusat
90,2017,3,0,yancem,sfusat
91,2017,4,0,yancem,sfusat
92,2018,1,0,yancem,sfusat
93,2018,2,0,yancem,sfusat
94,2018,3,0,yancem,sfusat
95,2018,4,0,yancem,sfusat
96,2019,1,0,yancem,sfusat
97,2019,2,0,yancem,sfusat
98,2019,3,0,yancem,sfusat
99,2019,4,0,yancem,sfusat
100,2020,1,0,yancem,sfusat
101,2020,2,0,yancem,sfusat
0,1995,1,0,yancem,sfwsj
1,1995,2,0,yancem,sfwsj
2,1995,3,0,yancem,sfwsj
3,1995,4,0,yancem,sfwsj
4,1996,1,0,yancem,sfwsj
5,1996,2,0,yancem,sfwsj
6,1996,3,0,yancem,sfwsj
7,1996,4,0,yancem,sfwsj
8,1997,1,0,yancem,sfwsj
9,1997,2,0,yancem,sfwsj
10,1997,3,0,yancem,sfwsj
11,1997,4,0,yancem,sfwsj
12,1998,1,0,yancem,sfwsj
13,1998,2,0,yancem,sfwsj
14,1998,3,0,yancem,sfwsj
15,1998,4,0,yancem,sfwsj
16,1999,1,0,yancem,sfwsj
17,1999,2,0,yancem,sfwsj
18,1999,3,0,yancem,sfwsj
19,1999,4,0,yancem,sfwsj
20,2000,1,0,yancem,sfwsj
21,2000,2,0,yancem,sfwsj
22,2000,3,0,yancem,sfwsj
23,2000,4,0,yancem,sfwsj
24,2001,1,0,yancem,sfwsj
25,2001,2,0,yancem,sfwsj
26,2001,3,0,yancem,sfwsj
27,2001,4,0,yancem,sfwsj
28,2002,1,0,yancem,sfwsj
29,2002,2,0,yancem,sfwsj
30,2002,3,0,yancem,sfwsj
31,2002,4,0,yancem,sfwsj
32,2003,1,0,yancem,sfwsj
33,2003,2,0,yancem,sfwsj
34,2003,3,0,yancem,sfwsj
35,2003,4,0,yancem,sfwsj
36,2004,1,0,yancem,sfwsj
37,2004,2,0,yancem,sfwsj
38,2004,3,0,yancem,sfwsj
39,2004,4,0,yancem,sfwsj
40,2005,1,0,yancem,sfwsj
41,2005,2,0,yancem,sfwsj
42,2005,3,0,yancem,sfwsj
43,2005,4,0,yancem,sfwsj
44,2006,1,0,yancem,sfwsj
45,2006,2,0,yancem,sfwsj
46,2006,3,0,yancem,sfwsj
47,2006,4,0,yancem,sfwsj
48,2007,1,0,yancem,sfwsj
49,2007,2,0,yancem,sfwsj
50,2007,3,0,yancem,sfwsj
51,2007,4,0,yancem,sfwsj
52,2008,1,0,yancem,sfwsj
53,2008,2,0,yancem,sfwsj
54,2008,3,0,yancem,sfwsj
55,2008,4,0,yancem,sfwsj
56,2009,1,0,yancem,sfwsj
57,2009,2,0,yancem,sfwsj
58,2009,3,0,yancem,sfwsj
59,2009,4,0,yancem,sfwsj
60,2010,1,0,yancem,sfwsj
61,2010,2,0,yancem,sfwsj
62,2010,3,0,yancem,sfwsj
63,2010,4,0,yancem,sfwsj
64,2011,1,0,yancem,sfwsj
65,2011,2,0,yancem,sfwsj
66,2011,3,0,yancem,sfwsj
67,2011,4,0,yancem,sfwsj
68,2012,1,0,yancem,sfwsj
69,2012,2,0,yancem,sfwsj
70,2012,3,0,yancem,sfwsj
71,2012,4,0,yancem,sfwsj
72,2013,1,0,yancem,sfwsj
73,2013,2,0,yancem,sfwsj
74,2013,3,0,yancem,sfwsj
75,2013,4,0,yancem,sfwsj
76,2014,1,0,yancem,sfwsj
77,2014,2,0,yancem,sfwsj
78,2014,3,0,yancem,sfwsj
79,2014,4,0,yancem,sfwsj
80,2015,1,0,yancem,sfwsj
81,2015,2,0,yancem,sfwsj
82,2015,3,0,yancem,sfwsj
83,2015,4,0,yancem,sfwsj
84,2016,1,0,yancem,sfwsj
85,2016,2,0,yancem,sfwsj
86,2016,3,0,yancem,sfwsj
87,2016,4,0,yancem,sfwsj
88,2017,1,0,yancem,sfwsj
89,2017,2,0,yancem,sfwsj
90,2017,3,0,yancem,sfwsj
