,year,quarter,count,company_code,pub_code
48,2007,1,0,dmbncp,sfftftp
49,2007,2,0,dmbncp,sfftftp
50,2007,3,0,dmbncp,sfftftp
51,2007,4,0,dmbncp,sfftftp
52,2008,1,0,dmbncp,sfftftp
53,2008,2,0,dmbncp,sfftftp
54,2008,3,0,dmbncp,sfftftp
55,2008,4,0,dmbncp,sfftftp
56,2009,1,0,dmbncp,sfftftp
57,2009,2,0,dmbncp,sfftftp
58,2009,3,0,dmbncp,sfftftp
59,2009,4,0,dmbncp,sfftftp
60,2010,1,0,dmbncp,sfftftp
61,2010,2,0,dmbncp,sfftftp
62,2010,3,0,dmbncp,sfftftp
63,2010,4,0,dmbncp,sfftftp
64,2011,1,0,dmbncp,sfftftp
65,2011,2,0,dmbncp,sfftftp
66,2011,3,0,dmbncp,sfftftp
67,2011,4,0,dmbncp,sfftftp
68,2012,1,0,dmbncp,sfftftp
69,2012,2,0,dmbncp,sfftftp
70,2012,3,0,dmbncp,sfftftp
71,2012,4,0,dmbncp,sfftftp
72,2013,1,0,dmbncp,sfftftp
73,2013,2,0,dmbncp,sfftftp
74,2013,3,0,dmbncp,sfftftp
75,2013,4,0,dmbncp,sfftftp
76,2014,1,0,dmbncp,sfftftp
77,2014,2,0,dmbncp,sfftftp
78,2014,3,0,dmbncp,sfftftp
79,2014,4,0,dmbncp,sfftftp
80,2015,1,0,dmbncp,sfftftp
81,2015,2,0,dmbncp,sfftftp
82,2015,3,0,dmbncp,sfftftp
83,2015,4,0,dmbncp,sfftftp
84,2016,1,0,dmbncp,sfftftp
85,2016,2,0,dmbncp,sfftftp
86,2016,3,0,dmbncp,sfftftp
87,2016,4,0,dmbncp,sfftftp
88,2017,1,0,dmbncp,sfftftp
89,2017,2,0,dmbncp,sfftftp
90,2017,3,0,dmbncp,sfftftp
91,2017,4,0,dmbncp,sfftftp
92,2018,1,0,dmbncp,sfftftp
93,2018,2,0,dmbncp,sfftftp
94,2018,3,0,dmbncp,sfftftp
