,year,quarter,count,company_code,pub_code
67,2011,4,0,fcaacq,sfglob
68,2012,1,0,fcaacq,sfglob
69,2012,2,0,fcaacq,sfglob
70,2012,3,0,fcaacq,sfglob
71,2012,4,0,fcaacq,sfglob
72,2013,1,0,fcaacq,sfglob
73,2013,2,0,fcaacq,sfglob
74,2013,3,0,fcaacq,sfglob
75,2013,4,0,fcaacq,sfglob
76,2014,1,0,fcaacq,sfglob
77,2014,2,0,fcaacq,sfglob
78,2014,3,0,fcaacq,sfglob
79,2014,4,0,fcaacq,sfglob
80,2015,1,0,fcaacq,sfglob
81,2015,2,0,fcaacq,sfglob
82,2015,3,0,fcaacq,sfglob
83,2015,4,0,fcaacq,sfglob
84,2016,1,0,fcaacq,sfglob
85,2016,2,0,fcaacq,sfglob
86,2016,3,0,fcaacq,sfglob
87,2016,4,0,fcaacq,sfglob
88,2017,1,0,fcaacq,sfglob
89,2017,2,0,fcaacq,sfglob
90,2017,3,0,fcaacq,sfglob
91,2017,4,0,fcaacq,sfglob
92,2018,1,0,fcaacq,sfglob
93,2018,2,0,fcaacq,sfglob
94,2018,3,0,fcaacq,sfglob
95,2018,4,0,fcaacq,sfglob
96,2019,1,0,fcaacq,sfglob
97,2019,2,0,fcaacq,sfglob
98,2019,3,0,fcaacq,sfglob
99,2019,4,0,fcaacq,sfglob
100,2020,1,0,fcaacq,sfglob
101,2020,2,0,fcaacq,sfglob
0,1995,1,0,fcaacq,sfftftp
1,1995,2,0,fcaacq,sfftftp
2,1995,3,0,fcaacq,sfftftp
3,1995,4,0,fcaacq,sfftftp
4,1996,1,0,fcaacq,sfftftp
5,1996,2,0,fcaacq,sfftftp
6,1996,3,0,fcaacq,sfftftp
7,1996,4,0,fcaacq,sfftftp
8,1997,1,0,fcaacq,sfftftp
9,1997,2,0,fcaacq,sfftftp
10,1997,3,0,fcaacq,sfftftp
11,1997,4,0,fcaacq,sfftftp
12,1998,1,0,fcaacq,sfftftp
13,1998,2,0,fcaacq,sfftftp
14,1998,3,0,fcaacq,sfftftp
15,1998,4,0,fcaacq,sfftftp
16,1999,1,0,fcaacq,sfftftp
17,1999,2,0,fcaacq,sfftftp
18,1999,3,0,fcaacq,sfftftp
19,1999,4,0,fcaacq,sfftftp
20,2000,1,0,fcaacq,sfftftp
21,2000,2,0,fcaacq,sfftftp
22,2000,3,0,fcaacq,sfftftp
23,2000,4,0,fcaacq,sfftftp
24,2001,1,0,fcaacq,sfftftp
25,2001,2,0,fcaacq,sfftftp
26,2001,3,0,fcaacq,sfftftp
27,2001,4,0,fcaacq,sfftftp
28,2002,1,0,fcaacq,sfftftp
29,2002,2,0,fcaacq,sfftftp
30,2002,3,0,fcaacq,sfftftp
31,2002,4,0,fcaacq,sfftftp
32,2003,1,0,fcaacq,sfftftp
33,2003,2,0,fcaacq,sfftftp
34,2003,3,0,fcaacq,sfftftp
35,2003,4,0,fcaacq,sfftftp
36,2004,1,0,fcaacq,sfftftp
37,2004,2,0,fcaacq,sfftftp
38,2004,3,0,fcaacq,sfftftp
39,2004,4,0,fcaacq,sfftftp
